component,percentage,edge_count,max_possible,component_nodes
1754,33.33333333333333,2,6,"{1392, 1157, 4135}"
1762,50.0,1,2,"{4125, 4127}"
1772,33.33333333333333,2,6,"{4116, 4062, 4063}"
1773,50.0,1,2,"{4114, 4115}"
1777,25.0,3,12,"{2504, 1427, 4108, 2541}"
1781,50.0,3,6,"{4097, 323, 4103}"
1808,50.0,1,2,"{4072, 4046}"
1809,50.0,1,2,"{4058, 4071}"
1812,33.33333333333333,2,6,"{2610, 4068, 4053}"
1840,50.0,1,2,"{4024, 4023}"
1846,50.0,1,2,"{2617, 4013}"
1869,50.0,1,2,"{2112, 2644}"
1876,50.0,1,2,"{2562, 2637}"
1892,50.0,1,2,"{2619, 2620}"
1895,50.0,3,6,"{2593, 2594, 2615}"
1925,50.0,1,2,"{2576, 2577}"
1927,50.0,1,2,"{2572, 2573}"
1932,33.33333333333333,2,6,"{41, 2563, 2564}"
1935,50.0,1,2,"{2558, 2559}"
1947,50.0,1,2,"{2011, 2543}"
1966,50.0,1,2,"{2440, 2511}"
1968,20.0,4,20,"{1824, 1761, 2509, 1902, 2174}"
1974,50.0,1,2,"{1986, 2502}"
1975,50.0,1,2,"{2500, 1270}"
1986,50.0,1,2,"{2485, 645}"
2008,25.0,3,12,"{2110, 1996, 2453, 2454}"
2014,50.0,1,2,"{2442, 2445}"
2018,50.0,3,6,"{2305, 2220, 2439}"
2019,50.0,3,6,"{2426, 2427, 2438}"
2022,50.0,1,2,"{2433, 2315}"
2030,33.33333333333333,2,6,"{1253, 2413, 2414}"
2043,50.0,1,2,"{2270, 2398}"
2047,50.0,1,2,"{2394, 2383}"
2048,50.0,1,2,"{2393, 1686}"
2061,50.0,1,2,"{2376, 2331}"
2063,50.0,1,2,"{2369, 2374}"
2067,50.0,1,2,"{2368, 2259}"
2078,50.0,1,2,"{154, 2357}"
2092,50.0,1,2,"{692, 2342}"
2097,50.0,1,2,"{2337, 2199}"
2121,50.0,1,2,"{2304, 2301}"
2122,50.0,1,2,"{2302, 2287}"
2147,50.0,1,2,"{2239, 2271}"
2157,50.0,1,2,"{2258, 1846}"
2169,25.0,3,12,"{253, 1420, 2237, 254}"
2171,50.0,1,2,"{2232, 2235}"
2178,50.0,1,2,"{2222, 2223}"
2184,50.0,1,2,"{379, 2215}"
2189,12.5,7,56,"{2208, 2018, 133, 1418, 1982, 2169, 2204, 1822}"
2195,50.0,1,2,"{2197, 2198}"
2200,50.0,1,2,"{237, 2190}"
2211,25.0,3,12,"{2168, 2010, 2179, 487}"
2215,50.0,1,2,"{54, 2175}"
2218,33.33333333333333,2,6,"{2162, 2171, 2158}"
2219,50.0,3,6,"{1896, 953, 2170}"
2245,50.0,1,2,"{2132, 2133}"
2259,33.33333333333333,2,6,"{2113, 2115, 2117}"
2272,50.0,1,2,"{2100, 2068}"
2280,33.33333333333333,2,6,"{2064, 2083, 2091}"
2287,50.0,1,2,"{1426, 2084}"
2290,33.33333333333333,2,6,"{2080, 2073, 2069}"
2295,50.0,1,2,"{2074, 2075}"
2302,50.0,1,2,"{2056, 2063}"
2303,50.0,1,2,"{2062, 567}"
2305,50.0,1,2,"{2059, 2060}"
2307,33.33333333333333,2,6,"{2057, 2020, 1807}"
2314,33.33333333333333,2,6,"{2048, 1840, 548}"
2317,50.0,1,2,"{2043, 2044}"
2328,33.33333333333333,2,6,"{1885, 2030, 1911}"
2330,50.0,1,2,"{2028, 1462}"
2331,25.0,3,12,"{1997, 2027, 2012, 1955}"
2340,50.0,1,2,"{2014, 2015}"
2346,50.0,1,2,"{2002, 2004}"
2352,50.0,1,2,"{1992, 1993}"
2355,50.0,1,2,"{1988, 1989}"
2360,50.0,1,2,"{1964, 1981}"
2361,50.0,1,2,"{1979, 1980}"
2362,50.0,1,2,"{1977, 1978}"
2363,50.0,1,2,"{1976, 1971}"
2370,50.0,3,6,"{1863, 1862, 1967}"
2385,33.33333333333333,2,6,"{1432, 1949, 1429}"
2388,25.0,3,12,"{1792, 1946, 1653, 1791}"
2392,50.0,1,2,"{1816, 1942}"
2401,50.0,1,2,"{1933, 1815}"
2403,50.0,3,6,"{1929, 1931, 1927}"
2406,50.0,1,2,"{1924, 1925}"
2428,50.0,1,2,"{1899, 1662}"
2429,33.33333333333333,2,6,"{1242, 1898, 1745}"
2433,33.33333333333333,2,6,"{1568, 1363, 1893}"
2434,33.33333333333333,2,6,"{1888, 610, 1891}"
2435,50.0,1,2,"{1889, 1886}"
2437,50.0,1,2,"{1883, 1884}"
2438,50.0,1,2,"{1882, 1283}"
2442,33.33333333333333,10,30,"{1841, 756, 1878, 315, 157, 671}"
2455,50.0,1,2,"{1770, 1861}"
2456,50.0,1,2,"{1859, 1860}"
2460,50.0,1,2,"{1854, 1855}"
2470,17.77777777777778,16,90,"{1507, 1576, 1512, 1452, 946, 1842, 1493, 983, 1818, 637}"
2474,33.33333333333333,2,6,"{641, 1836, 92}"
2481,50.0,1,2,"{1828, 1829}"
2506,50.0,1,2,"{1793, 1593}"
2507,50.0,1,2,"{1753, 1790}"
2529,33.33333333333333,2,6,"{890, 1763, 951}"
2539,50.0,1,2,"{1749, 1606}"
2540,33.33333333333333,2,6,"{1747, 1748, 309}"
2556,50.0,1,2,"{1720, 1729}"
2557,20.0,6,30,"{1728, 1280, 1281, 1251, 1308, 892}"
2562,41.66666666666667,5,12,"{425, 1722, 1701, 450}"
2575,50.0,1,2,"{1506, 1707}"
2583,50.0,1,2,"{1696, 1695}"
2585,50.0,1,2,"{1689, 1693}"
2597,50.0,1,2,"{1675, 1671}"
2610,50.0,1,2,"{1658, 1659}"
2612,50.0,1,2,"{1180, 1655}"
2620,50.0,1,2,"{1634, 1645}"
2632,50.0,3,6,"{1088, 1063, 1631}"
2652,50.0,1,2,"{1604, 197}"
2658,33.33333333333333,2,6,"{1529, 1530, 1598}"
2663,50.0,1,2,"{1590, 1575}"
2675,20.0,4,20,"{1313, 1577, 1578, 1518, 1520}"
2679,50.0,1,2,"{1570, 1566}"
2696,50.0,1,2,"{1521, 1548}"
2712,33.33333333333333,2,6,"{521, 714, 1525}"
2730,50.0,1,2,"{1496, 1483}"
2732,50.0,1,2,"{1460, 1494}"
2776,50.0,3,6,"{1201, 1202, 1436}"
2797,25.0,3,12,"{1403, 300, 451, 1159}"
2806,50.0,1,2,"{1389, 1383}"
2819,50.0,1,2,"{1372, 477}"
2821,50.0,1,2,"{712, 1370}"
2825,50.0,1,2,"{973, 1366}"
2835,50.0,1,2,"{1354, 1348}"
2843,50.0,1,2,"{1344, 1345}"
2849,50.0,1,2,"{1217, 1338}"
2901,50.0,1,2,"{1277, 630}"
3014,50.0,1,2,"{1146, 1147}"
3021,33.33333333333333,2,6,"{1138, 923, 1020}"
3031,50.0,1,2,"{1128, 640}"
3034,50.0,1,2,"{1123, 1124}"
3040,50.0,1,2,"{945, 1117}"
3060,50.0,1,2,"{1075, 1095}"
3066,50.0,1,2,"{1025, 1087}"
3078,25.0,3,12,"{989, 1053, 908, 1069}"
3089,50.0,1,2,"{1056, 1057}"
3115,50.0,1,2,"{959, 1023}"
3138,50.0,1,2,"{393, 999}"
3140,50.0,1,2,"{745, 997}"
3147,50.0,1,2,"{985, 980}"
3155,50.0,1,2,"{974, 975}"
3167,50.0,1,2,"{577, 958}"
3170,50.0,1,2,"{952, 955}"
3178,33.33333333333333,2,6,"{675, 516, 942}"
3206,50.0,1,2,"{912, 913}"
3231,50.0,1,2,"{880, 768}"
3232,50.0,1,2,"{876, 879}"
3240,50.0,1,2,"{869, 814}"
3319,50.0,1,2,"{786, 787}"
3323,50.0,1,2,"{740, 782}"
3331,50.0,1,2,"{764, 773}"
3349,50.0,1,2,"{601, 750}"
3378,50.0,1,2,"{704, 718}"
3403,50.0,1,2,"{684, 687}"
3421,50.0,1,2,"{666, 650}"
3457,50.0,1,2,"{624, 221}"
3532,50.0,1,2,"{542, 503}"
3541,25.0,3,12,"{432, 532, 438, 431}"
3546,50.0,1,2,"{280, 527}"
3561,50.0,1,2,"{506, 509}"
3587,50.0,1,2,"{480, 473}"
3596,50.0,1,2,"{469, 142}"
3605,50.0,1,2,"{458, 460}"
3614,50.0,1,2,"{448, 429}"
3667,50.0,1,2,"{384, 386}"
3715,50.0,1,2,"{331, 150}"
3745,33.33333333333333,2,6,"{297, 27, 165}"
3750,50.0,1,2,"{291, 292}"
3805,50.0,1,2,"{159, 231}"
3865,50.0,1,2,"{166, 167}"
3871,50.0,1,2,"{140, 158}"
3905,50.0,1,2,"{112, 101}"
3911,50.0,1,2,"{104, 105}"
3940,50.0,1,2,"{35, 4}"
